0, 0, Header, 0, 1, 96
1, 0, Start_track
1, 0, System_exclusive, 5, 126, 127, 9, 1, 247
1, 0, Tempo, 779220
1, 0, Program_c, 0, 32
1, 0, Control_c, 0, 7, 127
1, 0, Program_c, 1, 29
1, 0, Control_c, 1, 7, 100
1, 0, Program_c, 2, 17
1, 0, Control_c, 2, 7, 79
1, 0, Program_c, 3, 53
1, 0, Control_c, 3, 7, 100
1, 0, Program_c, 9, 0
1, 0, Control_c, 9, 7, 118
1, 0, Key_signature, 0, "major"
1, 0, SMPTE_offset, 96, 0, 0, 0, 0
1, 0, Time_signature, 4, 2, 24, 8
1, 0, Time_signature, 4, 2, 24, 8
1, 0, Time_signature, 4, 2, 24, 8
1, 0, Time_signature, 4, 2, 24, 8
1, 0, Time_signature, 4, 2, 24, 8
1, 0, MIDI_port, 0
1, 0, Control_c, 0, 10, 68
1, 0, MIDI_port, 0
1, 0, Control_c, 1, 10, 75
1, 0, MIDI_port, 0
1, 0, Control_c, 2, 10, 71
1, 0, MIDI_port, 0
1, 0, Control_c, 9, 10, 68
1, 0, Note_on_c, 9, 31, 105
1, 0, Note_on_c, 9, 31, 105
1, 0, MIDI_port, 0
1, 0, Control_c, 3, 10, 45
1, 1, Note_off_c, 9, 31, 0
1, 95, Note_on_c, 9, 31, 99
1, 172, Note_off_c, 9, 31, 0
1, 191, Note_on_c, 2, 79, 106
1, 191, Note_on_c, 2, 71, 101
1, 191, Note_on_c, 2, 67, 104
1, 191, Note_on_c, 2, 55, 99
1, 238, Note_off_c, 2, 55, 0
1, 239, Note_off_c, 2, 67, 0
1, 239, Note_on_c, 2, 57, 101
1, 239, Note_on_c, 2, 69, 95
1, 239, Note_on_c, 2, 72, 89
1, 240, Note_off_c, 2, 71, 0
1, 287, Note_on_c, 2, 71, 84
1, 287, Note_on_c, 2, 74, 88
1, 287, Note_on_c, 2, 59, 101
1, 288, Note_off_c, 2, 72, 0
1, 289, Note_off_c, 2, 69, 0
1, 294, Note_off_c, 2, 57, 0
1, 333, Note_off_c, 2, 59, 0
1, 335, Note_off_c, 2, 74, 0
1, 335, Note_on_c, 2, 55, 90
1, 335, Note_on_c, 2, 67, 101
1, 381, Note_off_c, 2, 55, 0
1, 381, Note_off_c, 2, 67, 0
1, 383, Note_off_c, 2, 71, 0
1, 383, Note_on_c, 0, 36, 123
1, 383, Note_on_c, 2, 60, 107
1, 383, Note_on_c, 2, 76, 97
1, 383, Note_on_c, 2, 72, 84
1, 383, Note_on_c, 2, 71, 79
1, 383, Note_on_c, 9, 63, 70
1, 383, Note_on_c, 9, 42, 119
1, 384, Note_off_c, 2, 71, 0
1, 398, Note_off_c, 9, 63, 0
1, 399, Note_off_c, 9, 42, 0
1, 411, Note_on_c, 9, 63, 63
1, 411, Note_on_c, 9, 42, 105
1, 420, Note_off_c, 9, 42, 0
1, 421, Note_off_c, 9, 63, 0
1, 431, Note_on_c, 9, 69, 84
1, 431, Note_on_c, 9, 54, 90
1, 431, Note_on_c, 9, 62, 76
1, 431, Note_on_c, 9, 42, 127
1, 446, Note_off_c, 9, 62, 0
1, 446, Note_off_c, 9, 42, 0
1, 450, Note_off_c, 9, 69, 0
1, 455, Note_off_c, 9, 54, 0
1, 459, Note_on_c, 9, 42, 112
1, 468, Note_off_c, 9, 42, 0
1, 479, Note_on_c, 9, 63, 72
1, 479, Note_on_c, 9, 46, 119
1, 479, Note_on_c, 9, 37, 127
1, 479, Note_on_c, 9, 35, 127
1, 491, Note_off_c, 9, 35, 0
1, 494, Note_off_c, 9, 63, 0
1, 495, Note_off_c, 9, 37, 0
1, 496, Note_off_c, 9, 46, 0
1, 507, Note_on_c, 9, 44, 112
1, 516, Note_off_c, 9, 44, 0
1, 527, Note_on_c, 9, 69, 95
1, 527, Note_on_c, 9, 54, 88
1, 527, Note_on_c, 9, 42, 127
1, 543, Note_off_c, 9, 42, 0
1, 549, Note_off_c, 9, 69, 0
1, 551, Note_off_c, 9, 54, 0
1, 555, Note_on_c, 9, 63, 74
1, 555, Note_on_c, 9, 42, 54
1, 564, Note_off_c, 9, 42, 0
1, 565, Note_off_c, 9, 63, 0
1, 572, Note_off_c, 2, 72, 0
1, 575, Note_off_c, 2, 76, 0
1, 575, Note_on_c, 0, 35, 119
1, 575, Note_on_c, 2, 59, 101
1, 575, Note_on_c, 2, 74, 106
1, 575, Note_on_c, 2, 71, 93
1, 575, Note_on_c, 9, 63, 30
1, 575, Note_on_c, 9, 42, 107
1, 577, Note_off_c, 0, 36, 0
1, 580, Note_off_c, 2, 60, 0
1, 589, Note_off_c, 9, 63, 0
1, 591, Note_off_c, 9, 42, 0
1, 603, Note_on_c, 9, 63, 42
1, 603, Note_on_c, 9, 42, 108
1, 612, Note_off_c, 9, 42, 0
1, 613, Note_off_c, 9, 63, 0
1, 623, Note_on_c, 9, 69, 90
1, 623, Note_on_c, 9, 54, 85
1, 623, Note_on_c, 9, 62, 76
1, 623, Note_on_c, 9, 42, 127
1, 638, Note_off_c, 9, 62, 0
1, 639, Note_off_c, 9, 42, 0
1, 645, Note_off_c, 9, 69, 0
1, 647, Note_off_c, 9, 54, 0
1, 651, Note_on_c, 9, 42, 115
1, 661, Note_off_c, 9, 42, 0
1, 671, Note_on_c, 9, 63, 80
1, 671, Note_on_c, 9, 46, 116
1, 671, Note_on_c, 9, 37, 127
1, 671, Note_on_c, 9, 35, 126
1, 683, Note_off_c, 9, 35, 0
1, 686, Note_off_c, 9, 63, 0
1, 686, Note_off_c, 9, 37, 0
1, 687, Note_off_c, 9, 46, 0
1, 699, Note_on_c, 9, 42, 60
1, 708, Note_off_c, 9, 42, 0
1, 719, Note_on_c, 9, 69, 95
1, 719, Note_on_c, 9, 54, 88
1, 719, Note_on_c, 9, 42, 127
1, 735, Note_off_c, 9, 42, 0
1, 737, Note_off_c, 9, 69, 0
1, 743, Note_off_c, 9, 54, 0
1, 747, Note_on_c, 9, 42, 115
1, 756, Note_off_c, 9, 42, 0
1, 764, Note_off_c, 2, 71, 0
1, 765, Note_off_c, 2, 74, 0
1, 766, Note_off_c, 2, 59, 0
1, 767, Note_off_c, 2, 79, 0
1, 767, Note_off_c, 0, 35, 0
1, 767, Note_on_c, 0, 33, 112
1, 767, Note_on_c, 2, 72, 85
1, 767, Note_on_c, 2, 76, 95
1, 767, Note_on_c, 2, 57, 101
1, 767, Note_on_c, 2, 69, 95
1, 767, Note_on_c, 9, 63, 72
1, 767, Note_on_c, 9, 42, 114
1, 782, Note_off_c, 9, 63, 0
1, 783, Note_off_c, 9, 42, 0
1, 795, Note_on_c, 9, 63, 72
1, 795, Note_on_c, 9, 44, 117
1, 804, Note_off_c, 9, 44, 0
1, 805, Note_off_c, 9, 63, 0
1, 815, Note_on_c, 9, 69, 95
1, 815, Note_on_c, 9, 54, 90
1, 815, Note_on_c, 9, 62, 74
1, 815, Note_on_c, 9, 42, 127
1, 830, Note_off_c, 9, 62, 0
1, 831, Note_off_c, 9, 42, 0
1, 834, Note_off_c, 9, 69, 0
1, 839, Note_off_c, 9, 54, 0
1, 843, Note_on_c, 9, 42, 116
1, 845, Note_off_c, 0, 33, 0
1, 851, Note_off_c, 2, 69, 0
1, 852, Note_off_c, 2, 57, 0
1, 852, Note_off_c, 9, 42, 0
1, 855, Note_off_c, 2, 76, 0
1, 863, Note_on_c, 0, 33, 110
1, 863, Note_on_c, 2, 69, 99
1, 863, Note_on_c, 2, 76, 84
1, 863, Note_on_c, 2, 57, 101
1, 863, Note_on_c, 9, 63, 75
1, 863, Note_on_c, 9, 46, 112
1, 863, Note_on_c, 9, 37, 123
1, 863, Note_on_c, 9, 35, 124
1, 876, Note_off_c, 9, 35, 0
1, 878, Note_off_c, 9, 63, 0
1, 879, Note_off_c, 9, 46, 0
1, 879, Note_off_c, 9, 37, 0
1, 883, Note_off_c, 0, 33, 0
1, 884, Note_off_c, 2, 57, 0
1, 891, Note_on_c, 9, 63, 5
1, 891, Note_on_c, 9, 42, 79
1, 900, Note_off_c, 9, 42, 0
1, 902, Note_off_c, 9, 63, 0
1, 903, Note_off_c, 2, 76, 0
1, 905, Note_off_c, 2, 72, 0
1, 905, Note_off_c, 2, 69, 0
1, 911, Note_on_c, 0, 29, 119
1, 911, Note_on_c, 2, 65, 88
1, 911, Note_on_c, 2, 81, 107
1, 911, Note_on_c, 2, 53, 106
1, 911, Note_on_c, 2, 77, 89
1, 911, Note_on_c, 2, 72, 88
1, 911, Note_on_c, 9, 69, 95
1, 911, Note_on_c, 9, 54, 90
1, 911, Note_on_c, 9, 42, 127
1, 927, Note_off_c, 9, 69, 0
1, 927, Note_off_c, 9, 42, 0
1, 935, Note_off_c, 9, 54, 0
1, 939, Note_on_c, 9, 63, 78
1, 939, Note_on_c, 9, 42, 117
1, 948, Note_off_c, 9, 42, 0
1, 949, Note_off_c, 9, 63, 0
1, 959, Note_on_c, 9, 63, 3
1, 959, Note_on_c, 9, 42, 113
1, 974, Note_off_c, 9, 63, 0
1, 974, Note_off_c, 9, 42, 0
1, 987, Note_on_c, 9, 63, 76
1, 987, Note_on_c, 9, 42, 111
1, 996, Note_off_c, 9, 42, 0
1, 997, Note_off_c, 9, 63, 0
1, 1007, Note_on_c, 9, 69, 95
1, 1007, Note_on_c, 9, 54, 90
1, 1007, Note_on_c, 9, 62, 77
1, 1007, Note_on_c, 9, 42, 127
1, 1022, Note_off_c, 9, 62, 0
1, 1022, Note_off_c, 9, 42, 0
1, 1025, Note_off_c, 9, 69, 0
1, 1031, Note_off_c, 9, 54, 0
1, 1035, Note_on_c, 9, 44, 115
1, 1044, Note_off_c, 9, 44, 0
1, 1055, Note_on_c, 9, 63, 72
1, 1055, Note_on_c, 9, 42, 116
1, 1055, Note_on_c, 9, 37, 125
1, 1055, Note_on_c, 9, 35, 124
1, 1061, Note_off_c, 9, 42, 0
1, 1067, Note_off_c, 9, 35, 0
1, 1069, Note_off_c, 9, 63, 0
1, 1071, Note_off_c, 9, 37, 0
1, 1083, Note_on_c, 9, 44, 117
1, 1093, Note_off_c, 9, 44, 0
1, 1097, Note_off_c, 2, 65, 0
1, 1097, Note_off_c, 2, 81, 0
1, 1097, Note_off_c, 2, 53, 0
1, 1097, Note_off_c, 2, 77, 0
1, 1097, Note_off_c, 2, 72, 0
1, 1103, Note_on_c, 0, 31, 99
1, 1103, Note_on_c, 2, 67, 115
1, 1103, Note_on_c, 2, 72, 127
1, 1103, Note_on_c, 2, 77, 127
1, 1103, Note_on_c, 2, 81, 127
1, 1103, Note_on_c, 9, 69, 93
1, 1103, Note_on_c, 9, 54, 88
1, 1103, Note_on_c, 9, 42, 127
1, 1107, Note_off_c, 0, 29, 0
1, 1109, Note_off_c, 9, 42, 0
1, 1119, Note_off_c, 9, 69, 0
1, 1127, Note_off_c, 9, 54, 0
1, 1131, Note_on_c, 9, 63, 39
1, 1131, Note_on_c, 9, 42, 115
1, 1131, Note_on_c, 9, 37, 124
1, 1134, Note_off_c, 9, 42, 0
1, 1141, Note_off_c, 9, 63, 0
1, 1141, Note_off_c, 9, 37, 0
1, 1143, Note_off_c, 2, 81, 0
1, 1145, Note_off_c, 2, 77, 0
1, 1147, Note_off_c, 0, 31, 0
1, 1147, Note_off_c, 2, 72, 0
1, 1148, Note_off_c, 2, 67, 0
1, 1151, Note_on_c, 0, 36, 105
1, 1151, Note_on_c, 2, 72, 89
1, 1151, Note_on_c, 2, 60, 97
1, 1151, Note_on_c, 2, 76, 99
1, 1151, Note_on_c, 2, 79, 101
1, 1151, Note_on_c, 9, 63, 74
1, 1151, Note_on_c, 9, 42, 119
1, 1153, Note_on_c, 2, 67, 85
1, 1161, Note_off_c, 2, 67, 0
1, 1161, Note_on_c, 2, 67, 85
1, 1165, Note_off_c, 2, 67, 0
1, 1166, Note_off_c, 9, 63, 0
1, 1167, Note_off_c, 9, 42, 0
1, 1179, Note_on_c, 9, 63, 63
1, 1179, Note_on_c, 9, 42, 105
1, 1188, Note_off_c, 9, 42, 0
1, 1189, Note_off_c, 9, 63, 0
1, 1199, Note_on_c, 9, 69, 95
1, 1199, Note_on_c, 9, 54, 90
1, 1199, Note_on_c, 9, 62, 78
1, 1199, Note_on_c, 9, 42, 127
1, 1214, Note_off_c, 9, 62, 0
1, 1214, Note_off_c, 9, 42, 0
1, 1216, Note_off_c, 9, 69, 0
1, 1221, Note_off_c, 9, 54, 0
1, 1227, Note_on_c, 9, 42, 112
1, 1236, Note_off_c, 9, 42, 0
1, 1247, Note_on_c, 9, 63, 76
1, 1247, Note_on_c, 9, 46, 122
1, 1247, Note_on_c, 9, 37, 127
1, 1247, Note_on_c, 9, 35, 127
1, 1259, Note_off_c, 9, 35, 0
1, 1261, Note_off_c, 9, 63, 0
1, 1262, Note_off_c, 9, 46, 0
1, 1263, Note_off_c, 9, 37, 0
1, 1275, Note_on_c, 9, 44, 112
1, 1284, Note_off_c, 9, 44, 0
1, 1288, Note_off_c, 2, 79, 0
1, 1295, Note_on_c, 2, 79, 101
1, 1295, Note_on_c, 9, 69, 90
1, 1295, Note_on_c, 9, 54, 90
1, 1295, Note_on_c, 9, 42, 127
1, 1311, Note_off_c, 9, 69, 0
1, 1311, Note_off_c, 9, 42, 0
1, 1316, Note_off_c, 9, 54, 0
1, 1323, Note_on_c, 9, 63, 76
1, 1323, Note_on_c, 9, 42, 54
1, 1332, Note_off_c, 9, 42, 0
1, 1333, Note_off_c, 9, 63, 0
1, 1340, Note_off_c, 2, 79, 0
1, 1343, Note_off_c, 2, 76, 0
1, 1343, Note_on_c, 0, 41, 119
1, 1343, Note_on_c, 2, 81, 101
1, 1343, Note_on_c, 2, 53, 99
1, 1343, Note_on_c, 2, 69, 95
1, 1343, Note_on_c, 2, 77, 85
1, 1343, Note_on_c, 9, 63, 60
1, 1343, Note_on_c, 9, 42, 107
1, 1345, Note_off_c, 2, 60, 0
1, 1347, Note_off_c, 0, 36, 0
1, 1358, Note_off_c, 9, 63, 0
1, 1359, Note_off_c, 9, 42, 0
1, 1371, Note_on_c, 9, 63, 36
1, 1371, Note_on_c, 9, 42, 108
1, 1380, Note_off_c, 9, 42, 0
1, 1381, Note_off_c, 9, 63, 0
1, 1383, Note_off_c, 0, 41, 0
1, 1387, Note_off_c, 2, 77, 0
1, 1391, Note_off_c, 2, 53, 0
1, 1391, Note_off_c, 2, 69, 0
1, 1391, Note_on_c, 0, 40, 112
1, 1391, Note_on_c, 2, 52, 97
1, 1391, Note_on_c, 2, 76, 84
1, 1391, Note_on_c, 2, 67, 89
1, 1391, Note_on_c, 2, 79, 101
1, 1391, Note_on_c, 9, 69, 90
1, 1391, Note_on_c, 9, 54, 90
1, 1391, Note_on_c, 9, 62, 74
1, 1391, Note_on_c, 9, 42, 127
1, 1392, Note_off_c, 2, 81, 0
1, 1404, Note_off_c, 9, 69, 0
1, 1406, Note_off_c, 9, 62, 0
1, 1407, Note_off_c, 9, 42, 0
1, 1409, Note_off_c, 0, 40, 0
1, 1413, Note_off_c, 9, 54, 0
1, 1419, Note_on_c, 9, 42, 108
1, 1429, Note_off_c, 9, 42, 0
1, 1436, Note_off_c, 2, 79, 0
1, 1438, Note_off_c, 2, 67, 0
1, 1439, Note_on_c, 0, 38, 112
1, 1439, Note_on_c, 2, 77, 97
1, 1439, Note_on_c, 2, 65, 95
1, 1439, Note_on_c, 2, 50, 95
1, 1439, Note_on_c, 2, 74, 95
1, 1439, Note_on_c, 9, 63, 74
1, 1439, Note_on_c, 9, 46, 108
1, 1439, Note_on_c, 9, 37, 127
1, 1439, Note_on_c, 9, 35, 126
1, 1440, Note_off_c, 2, 76, 0
1, 1444, Note_off_c, 2, 52, 0
1, 1451, Note_off_c, 9, 35, 0
1, 1453, Note_off_c, 9, 63, 0
1, 1455, Note_off_c, 9, 46, 0
1, 1455, Note_off_c, 9, 37, 0
1, 1459, Note_off_c, 0, 38, 0
1, 1467, Note_on_c, 9, 42, 106
1, 1476, Note_off_c, 9, 42, 0
1, 1484, Note_off_c, 2, 74, 0
1, 1486, Note_off_c, 2, 50, 0
1, 1487, Note_off_c, 2, 65, 0
1, 1487, Note_on_c, 0, 36, 123
1, 1487, Note_on_c, 2, 76, 107
1, 1487, Note_on_c, 2, 48, 101
1, 1487, Note_on_c, 2, 67, 88
1, 1487, Note_on_c, 2, 64, 89
1, 1487, Note_on_c, 9, 69, 99
1, 1487, Note_on_c, 9, 54, 90
1, 1487, Note_on_c, 9, 42, 127
1, 1489, Note_off_c, 2, 77, 0
1, 1499, Note_off_c, 9, 69, 0
1, 1503, Note_off_c, 9, 42, 0
1, 1509, Note_off_c, 9, 54, 0
1, 1515, Note_on_c, 9, 42, 101
1, 1524, Note_off_c, 9, 42, 0
1, 1535, Note_on_c, 9, 63, 74
1, 1535, Note_on_c, 9, 42, 109
1, 1550, Note_off_c, 9, 63, 0
1, 1550, Note_off_c, 9, 42, 0
1, 1563, Note_on_c, 9, 63, 18
1, 1563, Note_on_c, 9, 42, 108
1, 1566, Note_off_c, 9, 42, 0
1, 1573, Note_off_c, 9, 63, 0
1, 1583, Note_on_c, 9, 69, 101
1, 1583, Note_on_c, 9, 54, 85
1, 1583, Note_on_c, 9, 42, 127
1, 1596, Note_off_c, 9, 69, 0
1, 1599, Note_off_c, 9, 42, 0
1, 1601, Note_off_c, 9, 54, 0
1, 1611, Note_on_c, 9, 62, 68
1, 1611, Note_on_c, 9, 42, 110
1, 1620, Note_off_c, 9, 42, 0
1, 1621, Note_off_c, 9, 62, 0
1, 1631, Note_on_c, 9, 62, 78
1, 1631, Note_on_c, 9, 46, 110
1, 1631, Note_on_c, 9, 37, 127
1, 1631, Note_on_c, 9, 35, 124
1, 1644, Note_off_c, 9, 35, 0
1, 1646, Note_off_c, 9, 62, 0
1, 1646, Note_off_c, 9, 46, 0
1, 1647, Note_off_c, 9, 37, 0
1, 1659, Note_on_c, 9, 63, 39
1, 1659, Note_on_c, 9, 42, 10
1, 1668, Note_off_c, 9, 42, 0
1, 1669, Note_off_c, 9, 63, 0
1, 1679, Note_on_c, 9, 69, 101
1, 1679, Note_on_c, 9, 54, 90
1, 1679, Note_on_c, 9, 42, 127
1, 1695, Note_off_c, 9, 69, 0
1, 1695, Note_off_c, 9, 54, 0
1, 1695, Note_off_c, 9, 42, 0
1, 1707, Note_on_c, 9, 63, 47
1, 1707, Note_on_c, 9, 42, 104
1, 1710, Note_off_c, 2, 64, 0
1, 1711, Note_off_c, 2, 72, 0
1, 1711, Note_off_c, 2, 67, 0
1, 1716, Note_off_c, 9, 42, 0
1, 1717, Note_off_c, 9, 63, 0
1, 1724, Note_off_c, 0, 36, 0
1, 1727, Note_off_c, 2, 48, 0
1, 1727, Note_on_c, 0, 31, 117
1, 1727, Note_on_c, 2, 79, 99
1, 1727, Note_on_c, 2, 71, 101
1, 1727, Note_on_c, 2, 67, 89
1, 1727, Note_on_c, 2, 55, 101
1, 1727, Note_on_c, 9, 63, 70
1, 1727, Note_on_c, 9, 42, 104
1, 1728, Note_off_c, 2, 76, 0
1, 1741, Note_off_c, 9, 63, 0
1, 1743, Note_off_c, 9, 42, 0
1, 1755, Note_on_c, 9, 63, 77
1, 1755, Note_on_c, 9, 42, 107
1, 1765, Note_off_c, 9, 63, 0
1, 1765, Note_off_c, 9, 42, 0
1, 1773, Note_off_c, 2, 55, 0
1, 1775, Note_off_c, 2, 67, 0
1, 1775, Note_on_c, 0, 33, 110
1, 1775, Note_on_c, 2, 69, 88
1, 1775, Note_on_c, 2, 57, 93
1, 1775, Note_on_c, 2, 72, 95
1, 1775, Note_on_c, 9, 69, 101
1, 1775, Note_on_c, 9, 54, 90
1, 1775, Note_on_c, 9, 62, 42
1, 1775, Note_on_c, 9, 42, 127
1, 1776, Note_off_c, 0, 31, 0
1, 1777, Note_off_c, 2, 71, 0
1, 1781, Note_off_c, 9, 42, 0
1, 1790, Note_off_c, 9, 62, 0
1, 1793, Note_off_c, 9, 69, 0
1, 1794, Note_off_c, 9, 54, 0
1, 1803, Note_on_c, 9, 62, 67
1, 1803, Note_on_c, 9, 42, 111
1, 1803, Note_on_c, 9, 42, 60
1, 1805, Note_off_c, 9, 42, 0
1, 1813, Note_off_c, 9, 62, 0
1, 1822, Note_off_c, 0, 33, 0
1, 1822, Note_off_c, 2, 72, 0
1, 1823, Note_on_c, 0, 35, 115
1, 1823, Note_on_c, 2, 74, 90
1, 1823, Note_on_c, 2, 59, 97
1, 1823, Note_on_c, 2, 71, 93
1, 1823, Note_on_c, 9, 42, 108
1, 1823, Note_on_c, 9, 35, 124
1, 1825, Note_off_c, 2, 69, 0
1, 1825, Note_off_c, 2, 57, 0
1, 1828, Note_off_c, 9, 42, 0
1, 1835, Note_off_c, 9, 35, 0
1, 1851, Note_on_c, 9, 62, 73
1, 1851, Note_on_c, 9, 42, 107
1, 1851, Note_on_c, 9, 42, 49
1, 1853, Note_off_c, 9, 42, 0
1, 1861, Note_off_c, 9, 62, 0
1, 1869, Note_off_c, 0, 35, 0
1, 1869, Note_off_c, 2, 71, 0
1, 1871, Note_on_c, 0, 31, 115
1, 1871, Note_on_c, 2, 67, 75
1, 1871, Note_on_c, 2, 71, 95
1, 1871, Note_on_c, 2, 55, 101
1, 1871, Note_on_c, 9, 69, 97
1, 1871, Note_on_c, 9, 54, 90
1, 1871, Note_on_c, 9, 42, 127
1, 1873, Note_off_c, 2, 74, 0
1, 1873, Note_off_c, 2, 59, 0
1, 1876, Note_off_c, 9, 42, 0
1, 1886, Note_off_c, 9, 69, 0
1, 1895, Note_off_c, 9, 54, 0
1, 1899, Note_on_c, 9, 62, 74
1, 1899, Note_on_c, 9, 42, 109
1, 1899, Note_on_c, 9, 42, 76
1, 1901, Note_off_c, 9, 42, 0
1, 1905, Note_off_c, 2, 79, 0
1, 1908, Note_off_c, 2, 55, 0
1, 1909, Note_off_c, 9, 62, 0
1, 1915, Note_off_c, 0, 31, 0
1, 1916, Note_off_c, 2, 71, 0
1, 1917, Note_off_c, 2, 67, 0
1, 1919, Note_on_c, 0, 36, 123
1, 1919, Note_on_c, 2, 79, 106
